Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
10,Delaware,All opioids,2013,"Rate per 100,000",12.82081,2.418042712
10,Delaware,All opioids,2014,"Rate per 100,000",13.92862,2.50651552
10,Delaware,All opioids,2015,"Rate per 100,000",14.79092,2.565986022
10,Delaware,All opioids,2016,"Rate per 100,000",16.93262,2.733690469
10,Delaware,All opioids,2017,"Rate per 100,000",27.81241,3.539871987
10,Delaware,All opioids,2018,"Rate per 100,000",39.33534,4.21941334
10,Delaware,All opioids,2019,"Rate per 100,000",42.97966,4.389032275
10,Delaware,All opioids,2020,"Rate per 100,000",43.92169,4.413967113
10,Delaware,All opioids,2021,"Rate per 100,000",48.08375,4.586958998
10,Delaware,All opioids,2022,"Rate per 100,000",50.23695,4.608474641
10,Delaware,All opioids,2023,"Rate per 100,000",46.98268,4.459752779
11,Dist. of Columbia,All opioids,1999,"Rate per 100,000",4.91813,1.834140642
11,Dist. of Columbia,All opioids,2000,"Rate per 100,000",7.67111,2.297157028
11,Dist. of Columbia,All opioids,2001,"Rate per 100,000",8.12869,2.353434526
11,Dist. of Columbia,All opioids,2002,"Rate per 100,000",5.1668,1.884379537
11,Dist. of Columbia,All opioids,2003,"Rate per 100,000",10.69643,2.713512735
11,Dist. of Columbia,All opioids,2004,"Rate per 100,000",9.42073,2.547025896
11,Dist. of Columbia,All opioids,2005,"Rate per 100,000",7.80518,2.317424322
11,Dist. of Columbia,All opioids,2006,"Rate per 100,000",9.60562,2.556854079
11,Dist. of Columbia,All opioids,2007,"Rate per 100,000",5.18736,1.898661945
11,Dist. of Columbia,All opioids,2008,"Rate per 100,000",5.14138,1.825637394
11,Dist. of Columbia,All opioids,2009,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,All opioids,2010,"Rate per 100,000",5.80353,1.981934738
11,Dist. of Columbia,All opioids,2011,"Rate per 100,000",7.96083,2.226350302
11,Dist. of Columbia,All opioids,2012,"Rate per 100,000",7.32697,2.194922307
11,Dist. of Columbia,All opioids,2013,"Rate per 100,000",8.59573,2.226711092
11,Dist. of Columbia,All opioids,2014,"Rate per 100,000",9.42957,2.373418998
11,Dist. of Columbia,All opioids,2015,"Rate per 100,000",14.52237,2.923236222
11,Dist. of Columbia,All opioids,2016,"Rate per 100,000",29.96812,4.131476417
11,Dist. of Columbia,All opioids,2017,"Rate per 100,000",34.74127,4.445472062
11,Dist. of Columbia,All opioids,2018,"Rate per 100,000",26.72071,3.863547088
11,Dist. of Columbia,All opioids,2019,"Rate per 100,000",33.67094,4.32778191
11,Dist. of Columbia,All opioids,2020,"Rate per 100,000",45.29033,4.953855087
11,Dist. of Columbia,All opioids,2021,"Rate per 100,000",48.93816,5.23492577
11,Dist. of Columbia,All opioids,2022,"Rate per 100,000",48.91213,5.241098618
11,Dist. of Columbia,All opioids,2023,"Rate per 100,000",49.57542,5.284497104
12,Florida,All opioids,1999,"Rate per 100,000",2.64945,0.260029292
12,Florida,All opioids,2000,"Rate per 100,000",3.62783,0.302428508
12,Florida,All opioids,2001,"Rate per 100,000",5.3545,0.361701505
12,Florida,All opioids,2002,"Rate per 100,000",5.93545,0.376932788
12,Florida,All opioids,2003,"Rate per 100,000",6.34513,0.386520893
12,Florida,All opioids,2004,"Rate per 100,000",7.08614,0.403478217
12,Florida,All opioids,2005,"Rate per 100,000",6.32195,0.376573581
12,Florida,All opioids,2006,"Rate per 100,000",6.89652,0.389242349
12,Florida,All opioids,2007,"Rate per 100,000",8.16275,0.420847988
12,Florida,All opioids,2008,"Rate per 100,000",8.1818,0.421403416
12,Florida,All opioids,2009,"Rate per 100,000",8.69357,0.433020815
12,Florida,All opioids,2010,"Rate per 100,000",9.10966,0.443640365
12,Florida,All opioids,2011,"Rate per 100,000",8.44542,0.424595459
12,Florida,All opioids,2012,"Rate per 100,000",6.91364,0.380404871
12,Florida,All opioids,2013,"Rate per 100,000",6.57761,0.37047546
12,Florida,All opioids,2014,"Rate per 100,000",7.19842,0.386169845
12,Florida,All opioids,2015,"Rate per 100,000",9.41815,0.44144462
12,Florida,All opioids,2016,"Rate per 100,000",14.39465,0.546049608
12,Florida,All opioids,2017,"Rate per 100,000",16.31317,0.575103574
12,Florida,All opioids,2018,"Rate per 100,000",15.779,0.561610584
12,Florida,All opioids,2019,"Rate per 100,000",18.67854,0.611437153
12,Florida,All opioids,2020,"Rate per 100,000",26.90319,0.731121205
12,Florida,All opioids,2021,"Rate per 100,000",28.94702,0.754642712
12,Florida,All opioids,2022,"Rate per 100,000",26.49951,0.713374495
12,Florida,All opioids,2023,"Rate per 100,000",23.33468,0.660918695
50,Vermont,All opioids,1999,"Rate per 100,000",N/A,N/A
50,Vermont,All opioids,2000,"Rate per 100,000",3.55064,1.489296323
50,Vermont,All opioids,2001,"Rate per 100,000",5.02453,1.778288649
50,Vermont,All opioids,2002,"Rate per 100,000",5.79163,1.901641384
50,Vermont,All opioids,2003,"Rate per 100,000",7.22186,2.130522854
50,Vermont,All opioids,2004,"Rate per 100,000",6.08417,1.986791597
50,Vermont,All opioids,2005,"Rate per 100,000",6.11665,2.003197116
50,Vermont,All opioids,2006,"Rate per 100,000",9.38295,2.474598031
50,Vermont,All opioids,2007,"Rate per 100,000",8.75785,2.42054328
50,Vermont,All opioids,2008,"Rate per 100,000",8.585,2.289530366
50,Vermont,All opioids,2009,"Rate per 100,000",6.04248,1.94671403
50,Vermont,All opioids,2010,"Rate per 100,000",6.83377,2.114489056
50,Vermont,All opioids,2011,"Rate per 100,000",9.06641,2.476093662
50,Vermont,All opioids,2012,"Rate per 100,000",8.64632,2.372665013
50,Vermont,All opioids,2013,"Rate per 100,000",11.58693,2.816891769
50,Vermont,All opioids,2014,"Rate per 100,000",10.97123,2.770752559
50,Vermont,All opioids,2015,"Rate per 100,000",13.40243,3.038546622
50,Vermont,All opioids,2016,"Rate per 100,000",18.42481,3.691248016
50,Vermont,All opioids,2017,"Rate per 100,000",19.99713,3.790644639
50,Vermont,All opioids,2018,"Rate per 100,000",22.77391,4.062772188
50,Vermont,All opioids,2019,"Rate per 100,000",20.71897,3.896251803
50,Vermont,All opioids,2020,"Rate per 100,000",27.42591,4.40024203
50,Vermont,All opioids,2021,"Rate per 100,000",37.40703,5.084390455
50,Vermont,All opioids,2022,"Rate per 100,000",40.94284,5.313873024
50,Vermont,All opioids,2023,"Rate per 100,000",38.17928,5.067304218
13,Georgia,All opioids,1999,"Rate per 100,000",1.01721,0.220055917
13,Georgia,All opioids,2000,"Rate per 100,000",1.36182,0.250078554
13,Georgia,All opioids,2001,"Rate per 100,000",2.14757,0.311993662
13,Georgia,All opioids,2002,"Rate per 100,000",2.46814,0.330516003
13,Georgia,All opioids,2003,"Rate per 100,000",2.68363,0.343468687
13,Georgia,All opioids,2004,"Rate per 100,000",2.91022,0.356159516
13,Georgia,All opioids,2005,"Rate per 100,000",3.28309,0.372310163
13,Georgia,All opioids,2006,"Rate per 100,000",3.56009,0.384597907
13,Georgia,All opioids,2007,"Rate per 100,000",4.05267,0.406088233
13,Georgia,All opioids,2008,"Rate per 100,000",4.19018,0.410553891
13,Georgia,All opioids,2009,"Rate per 100,000",5.01436,0.446598276
13,Georgia,All opioids,2010,"Rate per 100,000",5.42034,0.462324969
13,Georgia,All opioids,2011,"Rate per 100,000",5.41276,0.461515773
13,Georgia,All opioids,2012,"Rate per 100,000",5.3711,0.458120382
13,Georgia,All opioids,2013,"Rate per 100,000",5.2888,0.454478757
13,Georgia,All opioids,2014,"Rate per 100,000",7.01792,0.521278578
13,Georgia,All opioids,2015,"Rate per 100,000",8.37528,0.566313576
13,Georgia,All opioids,2016,"Rate per 100,000",8.82397,0.578193536
13,Georgia,All opioids,2017,"Rate per 100,000",9.73137,0.606893152
13,Georgia,All opioids,2018,"Rate per 100,000",8.26829,0.55949946
13,Georgia,All opioids,2019,"Rate per 100,000",8.17773,0.554883474
13,Georgia,All opioids,2020,"Rate per 100,000",12.41687,0.684134239
13,Georgia,All opioids,2021,"Rate per 100,000",17.09975,0.800323178
13,Georgia,All opioids,2022,"Rate per 100,000",18.65826,0.832263787
13,Georgia,All opioids,2023,"Rate per 100,000",17.45306,0.799456368
15,Hawaii,All opioids,1999,"Rate per 100,000",2.44855,0.876662487
15,Hawaii,All opioids,2000,"Rate per 100,000",2.34788,0.855086999
15,Hawaii,All opioids,2001,"Rate per 100,000",3.03236,0.965621201
15,Hawaii,All opioids,2002,"Rate per 100,000",3.66722,1.062878188
15,Hawaii,All opioids,2003,"Rate per 100,000",3.39924,1.021020072
15,Hawaii,All opioids,2004,"Rate per 100,000",4.38309,1.146192906
15,Hawaii,All opioids,2005,"Rate per 100,000",4.99762,1.205580244
15,Hawaii,All opioids,2006,"Rate per 100,000",3.97132,1.066645606
15,Hawaii,All opioids,2007,"Rate per 100,000",5.682,1.275515964
15,Hawaii,All opioids,2008,"Rate per 100,000",3.85411,1.047784027
15,Hawaii,All opioids,2009,"Rate per 100,000",4.06503,1.072478396
15,Hawaii,All opioids,2010,"Rate per 100,000",5.29172,1.231863534
15,Hawaii,All opioids,2011,"Rate per 100,000",5.35211,1.225652384
15,Hawaii,All opioids,2012,"Rate per 100,000",4.48859,1.138183427
15,Hawaii,All opioids,2013,"Rate per 100,000",4.73665,1.149222796
15,Hawaii,All opioids,2014,"Rate per 100,000",3.91221,1.020977759
15,Hawaii,All opioids,2015,"Rate per 100,000",4.11644,1.056707211
15,Hawaii,All opioids,2016,"Rate per 100,000",5.17069,1.193236426
15,Hawaii,All opioids,2017,"Rate per 100,000",3.35056,0.936403977
15,Hawaii,All opioids,2018,"Rate per 100,000",4.12262,1.082416499
15,Hawaii,All opioids,2019,"Rate per 100,000",3.52055,0.96812669
15,Hawaii,All opioids,2020,"Rate per 100,000",5.31971,1.243388163
15,Hawaii,All opioids,2021,"Rate per 100,000",6.09617,1.292158779
15,Hawaii,All opioids,2022,"Rate per 100,000",7.07427,1.402743651
15,Hawaii,All opioids,2023,"Rate per 100,000",9.43841,1.645457789
16,Idaho,All opioids,1999,"Rate per 100,000",2.5234,0.889452187
16,Idaho,All opioids,2000,"Rate per 100,000",2.24297,0.831676112
16,Idaho,All opioids,2001,"Rate per 100,000",4.07955,1.121403347
16,Idaho,All opioids,2002,"Rate per 100,000",3.52748,1.034201599
16,Idaho,All opioids,2003,"Rate per 100,000",4.15263,1.112896324
16,Idaho,All opioids,2004,"Rate per 100,000",3.54884,1.021180556
16,Idaho,All opioids,2005,"Rate per 100,000",3.71803,1.039192312
16,Idaho,All opioids,2006,"Rate per 100,000",5.00874,1.182948845
16,Idaho,All opioids,2007,"Rate per 100,000",4.26205,1.069154491
16,Idaho,All opioids,2008,"Rate per 100,000",4.80286,1.124372938
16,Idaho,All opioids,2009,"Rate per 100,000",4.19589,1.057965691
16,Idaho,All opioids,2010,"Rate per 100,000",5.25164,1.174355683
16,Idaho,All opioids,2011,"Rate per 100,000",5.13975,1.165929728
16,Idaho,All opioids,2012,"Rate per 100,000",3.90014,1.010144243
16,Idaho,All opioids,2013,"Rate per 100,000",4.77079,1.089268981
16,Idaho,All opioids,2014,"Rate per 100,000",4.99925,1.127403248
16,Idaho,All opioids,2015,"Rate per 100,000",5.99449,1.257075598
16,Idaho,All opioids,2016,"Rate per 100,000",7.44855,1.366492796
16,Idaho,All opioids,2017,"Rate per 100,000",6.24963,1.230298423
16,Idaho,All opioids,2018,"Rate per 100,000",7.06287,1.287594186
16,Idaho,All opioids,2019,"Rate per 100,000",7.59599,1.31762184
16,Idaho,All opioids,2020,"Rate per 100,000",8.89614,1.408650422
16,Idaho,All opioids,2021,"Rate per 100,000",12.7705,1.658035032
16,Idaho,All opioids,2022,"Rate per 100,000",14.66797,1.775385593
16,Idaho,All opioids,2023,"Rate per 100,000",14.37025,1.7560223
17,Illinois,All opioids,1999,"Rate per 100,000",3.91155,0.349300981
17,Illinois,All opioids,2000,"Rate per 100,000",4.48308,0.37227546
17,Illinois,All opioids,2001,"Rate per 100,000",4.19452,0.359109166
17,Illinois,All opioids,2002,"Rate per 100,000",4.55612,0.374890057
17,Illinois,All opioids,2003,"Rate per 100,000",3.68356,0.337186681
17,Illinois,All opioids,2004,"Rate per 100,000",4.24443,0.361383859
17,Illinois,All opioids,2005,"Rate per 100,000",4.65762,0.376661162
17,Illinois,All opioids,2006,"Rate per 100,000",6.88295,0.459029366
17,Illinois,All opioids,2007,"Rate per 100,000",5.46319,0.409560246
17,Illinois,All opioids,2008,"Rate per 100,000",6.65242,0.450880335
17,Illinois,All opioids,2009,"Rate per 100,000",6.94852,0.461050439
17,Illinois,All opioids,2010,"Rate per 100,000",6.78951,0.455866069
17,Illinois,All opioids,2011,"Rate per 100,000",7.05841,0.464171686
17,Illinois,All opioids,2012,"Rate per 100,000",8.94148,0.522011522
17,Illinois,All opioids,2013,"Rate per 100,000",8.28018,0.501682361
17,Illinois,All opioids,2014,"Rate per 100,000",9.36706,0.536458064
17,Illinois,All opioids,2015,"Rate per 100,000",10.73676,0.57547061
17,Illinois,All opioids,2016,"Rate per 100,000",15.31194,0.691705419
17,Illinois,All opioids,2017,"Rate per 100,000",17.242,0.73315574
17,Illinois,All opioids,2018,"Rate per 100,000",17.04916,0.731779056
17,Illinois,All opioids,2019,"Rate per 100,000",17.50734,0.743818475
17,Illinois,All opioids,2020,"Rate per 100,000",23.38719,0.862187795
17,Illinois,All opioids,2021,"Rate per 100,000",23.66765,0.858495966
17,Illinois,All opioids,2022,"Rate per 100,000",24.86259,0.882376085
17,Illinois,All opioids,2023,"Rate per 100,000",22.47924,0.838108499
18,Indiana,All opioids,1999,"Rate per 100,000",0.7667,0.221780762
18,Indiana,All opioids,2000,"Rate per 100,000",0.69706,0.213429071
18,Indiana,All opioids,2001,"Rate per 100,000",1.08841,0.260865853
18,Indiana,All opioids,2002,"Rate per 100,000",1.04217,0.25784436
18,Indiana,All opioids,2003,"Rate per 100,000",2.05499,0.358191258
18,Indiana,All opioids,2004,"Rate per 100,000",2.23615,0.374124733
18,Indiana,All opioids,2005,"Rate per 100,000",2.5515,0.396968682
18,Indiana,All opioids,2006,"Rate per 100,000",2.83216,0.420347474
18,Indiana,All opioids,2007,"Rate per 100,000",3.86401,0.490713305
18,Indiana,All opioids,2008,"Rate per 100,000",4.9911,0.559042354
18,Indiana,All opioids,2009,"Rate per 100,000",4.96193,0.550481008
18,Indiana,All opioids,2010,"Rate per 100,000",4.52062,0.526528444
18,Indiana,All opioids,2011,"Rate per 100,000",5.60721,0.589816704
18,Indiana,All opioids,2012,"Rate per 100,000",5.94368,0.610001713
18,Indiana,All opioids,2013,"Rate per 100,000",5.71374,0.598621997
18,Indiana,All opioids,2014,"Rate per 100,000",7.30233,0.675623772
18,Indiana,All opioids,2015,"Rate per 100,000",8.45179,0.72661295
18,Indiana,All opioids,2016,"Rate per 100,000",12.5924,0.89033989
18,Indiana,All opioids,2017,"Rate per 100,000",18.77541,1.091334911
18,Indiana,All opioids,2018,"Rate per 100,000",17.47547,1.050306045
18,Indiana,All opioids,2019,"Rate per 100,000",19.9357,1.123773095
18,Indiana,All opioids,2020,"Rate per 100,000",29.94975,1.377441107
18,Indiana,All opioids,2021,"Rate per 100,000",34.16677,1.4517905
18,Indiana,All opioids,2022,"Rate per 100,000",31.98871,1.402832648
18,Indiana,All opioids,2023,"Rate per 100,000",26.38552,1.275045268
19,Iowa,All opioids,1999,"Rate per 100,000",N/A,N/A
19,Iowa,All opioids,2000,"Rate per 100,000",N/A,N/A
19,Iowa,All opioids,2001,"Rate per 100,000",0.92506,0.349963171
19,Iowa,All opioids,2002,"Rate per 100,000",1.27667,0.413340819
19,Iowa,All opioids,2003,"Rate per 100,000",1.37892,0.440357551
19,Iowa,All opioids,2004,"Rate per 100,000",2.14628,0.542013422
19,Iowa,All opioids,2005,"Rate per 100,000",2.38662,0.57563095
19,Iowa,All opioids,2006,"Rate per 100,000",3.26962,0.67181968
19,Iowa,All opioids,2007,"Rate per 100,000",3.62932,0.695503491
19,Iowa,All opioids,2008,"Rate per 100,000",4.4165,0.780461028
19,Iowa,All opioids,2009,"Rate per 100,000",4.93805,0.829277788
19,Iowa,All opioids,2010,"Rate per 100,000",5.1266,0.842938858
19,Iowa,All opioids,2011,"Rate per 100,000",5.89256,0.899454806
19,Iowa,All opioids,2012,"Rate per 100,000",5.87682,0.901543221
19,Iowa,All opioids,2013,"Rate per 100,000",6.09162,0.915437369
19,Iowa,All opioids,2014,"Rate per 100,000",5.29425,0.846097428
19,Iowa,All opioids,2015,"Rate per 100,000",5.78924,0.892110192
19,Iowa,All opioids,2016,"Rate per 100,000",6.23208,0.921844889
19,Iowa,All opioids,2017,"Rate per 100,000",6.92006,0.9662315
19,Iowa,All opioids,2018,"Rate per 100,000",4.83589,0.808913096
19,Iowa,All opioids,2019,"Rate per 100,000",5.36521,0.849404961
19,Iowa,All opioids,2020,"Rate per 100,000",7.63896,1.017428501
19,Iowa,All opioids,2021,"Rate per 100,000",8.60777,1.067524508
19,Iowa,All opioids,2022,"Rate per 100,000",7.92216,1.028320525
19,Iowa,All opioids,2023,"Rate per 100,000",8.41876,1.058142856
50,Vermont,All opioids,1999,"Rate per 100,000",N/A,N/A
50,Vermont,All opioids,2000,"Rate per 100,000",3.55064,1.489296323
50,Vermont,All opioids,2001,"Rate per 100,000",5.02453,1.778288649
50,Vermont,All opioids,2002,"Rate per 100,000",5.79163,1.901641384
50,Vermont,All opioids,2003,"Rate per 100,000",7.22186,2.130522854
50,Vermont,All opioids,2004,"Rate per 100,000",6.08417,1.986791597
50,Vermont,All opioids,2005,"Rate per 100,000",6.11665,2.003197116
50,Vermont,All opioids,2006,"Rate per 100,000",9.38295,2.474598031
50,Vermont,All opioids,2007,"Rate per 100,000",8.75785,2.42054328
50,Vermont,All opioids,2008,"Rate per 100,000",8.585,2.289530366
50,Vermont,All opioids,2009,"Rate per 100,000",6.04248,1.94671403
50,Vermont,All opioids,2010,"Rate per 100,000",6.83377,2.114489056
50,Vermont,All opioids,2011,"Rate per 100,000",9.06641,2.476093662
50,Vermont,All opioids,2012,"Rate per 100,000",8.64632,2.372665013
50,Vermont,All opioids,2013,"Rate per 100,000",11.58693,2.816891769
50,Vermont,All opioids,2014,"Rate per 100,000",10.97123,2.770752559
50,Vermont,All opioids,2015,"Rate per 100,000",13.40243,3.038546622
50,Vermont,All opioids,2016,"Rate per 100,000",18.42481,3.691248016
50,Vermont,All opioids,2017,"Rate per 100,000",19.99713,3.790644639
50,Vermont,All opioids,2018,"Rate per 100,000",22.77391,4.062772188
50,Vermont,All opioids,2019,"Rate per 100,000",20.71897,3.896251803
50,Vermont,All opioids,2020,"Rate per 100,000",27.42591,4.40024203
50,Vermont,All opioids,2021,"Rate per 100,000",37.40703,5.084390455
50,Vermont,All opioids,2022,"Rate per 100,000",40.94284,5.313873024
50,Vermont,All opioids,2023,"Rate per 100,000",38.17928,5.067304218
20,Kansas,All opioids,1999,"Rate per 100,000",0.98276,0.38529112
20,Kansas,All opioids,2000,"Rate per 100,000",0.85911,0.359148299
20,Kansas,All opioids,2001,"Rate per 100,000",1.78745,0.511328628
20,Kansas,All opioids,2002,"Rate per 100,000",3.03504,0.666847186
20,Kansas,All opioids,2003,"Rate per 100,000",2.85785,0.649346832
20,Kansas,All opioids,2004,"Rate per 100,000",4.43965,0.812288978
20,Kansas,All opioids,2005,"Rate per 100,000",4.07246,0.780232116
20,Kansas,All opioids,2006,"Rate per 100,000",4.45402,0.803549851
20,Kansas,All opioids,2007,"Rate per 100,000",4.35444,0.796697352
20,Kansas,All opioids,2008,"Rate per 100,000",3.47647,0.704456738
20,Kansas,All opioids,2009,"Rate per 100,000",5.49045,0.898634712
20,Kansas,All opioids,2010,"Rate per 100,000",3.78562,0.737970378
